ID	Word	W1	W2	DEF_SYNT
5382	cede	relinquish	possession	(S1 (S (VP (VB relinquish) (NP (NN possession) (CC or) (NN control)) (PP (IN over)))))#
5383	deliver	relinquish	possession	(S1 (S (VP (VB relinquish) (NP (NN possession) (CC or) (NN control)) (PP (IN over)))))#
5384	give	reveal	information	(S1 (S (VP (VB convey) (CC or) (VB reveal) (NP (NN information)))))#
5385	accept	receive	something	(S1 (S (VP (VB receive) (NP (NP (JJ willingly) (NN something)) (VP (VBN given) (CC or) (VBN offered))))))#
5386	take	receive	something	(S1 (S (VP (VB receive) (NP (NP (JJ willingly) (NN something)) (VP (VBN given) (CC or) (VBN offered))))))#
5387	have	receive	something	(S1 (S (VP (VB receive) (NP (NP (JJ willingly) (NN something)) (VP (VBN given) (CC or) (VBN offered))))))#
5388	copyright	secure	copyright	(S1 (S (VP (VB secure) (NP (NP (DT a) (NN copyright)) (PP (IN on) (NP (DT a) (VBN written) (NN work)))))))#
5389	patent	obtain	patent	(S1 (S (VP (VB obtain) (NP (DT a) (NN patent)) (PP (IN for)))))#
5390	bid	make	effort	(S1 (S (VP (VB make) (NP (DT a) (JJ serious) (NN effort) (S (VP (TO to) (VP (VB attain) (NP (NN something)))))))))#
5391	quest	make	search	(S1 (S (VP (VB make) (NP (DT a) (NN search)) (PRN (-LRB- -LRB-) (IN for) (-RRB- -RRB-)))))#
5392	gazump	raise	price	(S1 (S (VP (VB raise) (NP (NP (DT the) (NN price)) (PP (IN of) (NP (NN something)))) (PP (IN after) (S (VP (VBG agreeing) (PP (IN on) (NP (DT a) (JJR lower) (NN price)))))))))#
5393	bootleg	sell	products	(S1 (S (VP (VB sell) (NP (NP (JJ illicit) (NNS products)) (PP (JJ such) (IN as) (NP (NP (NNS drugs)) (CC or) (NP (NN alcohol))))))))#
5394	deaccession	raise	money	(S1 (S (S (VP (VB sell) (-LRB- -LRB-) (NP (NN art) (NNS works)) (-RRB- -RRB-) (PP (IN from) (NP (DT a) (NN collection))))) (, ,) (ADVP (RB especially)) (SBAR (IN in) (NN order) (S (VP (TO to) (VP (VB raise) (NP (NN money)) (PP (IN for) (NP (NP (DT the) (NN purchase)) (PP (IN of) (NP (JJ other) (NN art) (NNS works)))))))))))#
5395	deal	do	business	(S1 (S (S (VP (VB do) (NP (NN business)))) (: ;) (S (VP (VB offer) (PP (IN for) (NP (NN sale))) (PP (IN as) (PP (IN for) (NP (NP (CD one) (POS 's)) (NN livelihood))))))))#
5396	sell	do	business	(S1 (S (S (VP (VB do) (NP (NN business)))) (: ;) (S (VP (VB offer) (PP (IN for) (NP (NN sale))) (PP (IN as) (PP (IN for) (NP (NP (CD one) (POS 's)) (NN livelihood))))))))#
5397	trade	do	business	(S1 (S (S (VP (VB do) (NP (NN business)))) (: ;) (S (VP (VB offer) (PP (IN for) (NP (NN sale))) (PP (IN as) (PP (IN for) (NP (NP (CD one) (POS 's)) (NN livelihood))))))))#
5398	push	promote	sale	(S1 (S (VP (VB sell) (CC or) (VB promote) (NP (NP (DT the) (NN sale)) (PP (IN of) (-LRB- -LRB-) (NP (NP (JJ illegal) (NNS goods)) (PP (JJ such) (IN as) (NP (NNS drugs)))) (-RRB- -RRB-))))))#
5399	deal	distribute	cards	(S1 (S (VP (VB distribute) (NP (NNS cards)) (PP (TO to) (NP (NP (DT the) (NNS players)) (PP (IN in) (NP (DT a) (NN game))))))))#
5400	misdeal	deal	cards	(S1 (S (VP (VB deal) (NP (NNS cards)) (ADVP (RB wrongly)))))#
5401	recover	recover	use	(S1 (S (S (VP (VP (VB get)) (CC or) (VP (VB find) (ADVP (RB back))))) (: ;) (S (VP (VB recover) (NP (NP (DT the) (NN use)) (PP (IN of)))))))#
5402	retrieve	recover	use	(S1 (S (S (VP (VP (VB get)) (CC or) (VP (VB find) (ADVP (RB back))))) (: ;) (S (VP (VB recover) (NP (NP (DT the) (NN use)) (PP (IN of)))))))#
5403	find	recover	use	(S1 (S (S (VP (VP (VB get)) (CC or) (VP (VB find) (ADVP (RB back))))) (: ;) (S (VP (VB recover) (NP (NP (DT the) (NN use)) (PP (IN of)))))))#
5404	regain	recover	use	(S1 (S (S (VP (VP (VB get)) (CC or) (VP (VB find) (ADVP (RB back))))) (: ;) (S (VP (VB recover) (NP (NP (DT the) (NN use)) (PP (IN of)))))))#
5405	catch	regain	something	(S1 (S (S (VP (VB get) (CC or) (VB regain) (NP (NP (NN something)) (ADJP (JJ necessary))))) (, ,) (FRAG (ADVP (RB usually)) (ADVP (RB quickly) (CC or) (RB briefly)))))#
5406	log-in	enter	computer	(S1 (S (VP (VB enter) (NP (DT a) (NN computer)))))#
5407	compensate	make	payment	(S1 (S (VP (VB make) (NP (NP (NN payment)) (SBAR (S (VP (TO to) (VP (: ;) (VB compensate)))))))))#
5408	recompense	make	payment	(S1 (S (VP (VB make) (NP (NP (NN payment)) (SBAR (S (VP (TO to) (VP (: ;) (VB compensate)))))))))#
5409	remunerate	make	payment	(S1 (S (VP (VB make) (NP (NP (NN payment)) (SBAR (S (VP (TO to) (VP (: ;) (VB compensate)))))))))#
5410	compensate	make	amends	(S1 (S (S (VP (VB make) (NP (NNS amends)) (PP (IN for)))) (: ;) (S (VP (VB pay) (NP (NN compensation)) (PP (IN for))))))#
5411	recompense	make	amends	(S1 (S (S (VP (VB make) (NP (NNS amends)) (PP (IN for)))) (: ;) (S (VP (VB pay) (NP (NN compensation)) (PP (IN for))))))#
5412	repair	make	amends	(S1 (S (S (VP (VB make) (NP (NNS amends)) (PP (IN for)))) (: ;) (S (VP (VB pay) (NP (NN compensation)) (PP (IN for))))))#
5413	indemnify	make	amends	(S1 (S (S (VP (VB make) (NP (NNS amends)) (PP (IN for)))) (: ;) (S (VP (VB pay) (NP (NN compensation)) (PP (IN for))))))#
5414	indemnify	give	security	(S1 (S (S (ADJP (JJ secure) (PP (IN against) (NP (NP (JJ future) (NN loss)) (, ,) (NP (NN damage)) (, ,) (CC or) (NP (NN liability)))))) (: ;) (VP (VBP give) (NP (NN security)) (PP (IN for)))))#
5415	reinsure	provide	insurance	(S1 (S (VP (VB provide) (NP (JJ additional) (NN insurance)) (PP (IN for)))))#
5416	pay	give	money	(S1 (S (VP (VB give) (NP (NN money)) (, ,) (PP (ADVP (RB usually)) (IN in) (NP (NP (NN exchange)) (PP (IN for) (NP (NNS goods) (CC or) (NNS services))))))))#
5417	tithe	pay	income	(S1 (S (VP (VB pay) (NP (NP (DT a) (JJ tenth)) (PP (IN of) (NP (NP (CD one) (POS 's)) (NN income))) (, ,) (ADVP (RB especially))) (PP (TO to) (NP (DT the) (NN church))))))#
5418	tithe	pay	tenth	(S1 (S (VP (VB pay) (NP (NP (CD one) (NN tenth)) (PP (IN of) (: ;) (NP (NP (NN pay) (NNS tithes)) (PP (IN on) (, ,) (ADVP (RB especially)) (PP (TO to) (NP (DT the) (NN church))))))))))#
5419	square	pay	someone	(S1 (S (VP (VP (VB pay) (NP (NN someone))) (CC and) (VP (VB settle) (NP (DT a) (NN debt))))))#
5420	pay	give	something	(S1 (S (VP (VB do) (CC or) (VB give) (NP (NP (NN something)) (SBAR (S (VP (TO to) (VP (NN somebody) (PP (IN in) (NP (NN return)))))))))))#
5421	compensate	give	something	(S1 (S (VP (VB do) (CC or) (VB give) (NP (NP (NN something)) (SBAR (S (VP (TO to) (VP (NN somebody) (PP (IN in) (NP (NN return)))))))))))#
5422	settle	make	settlement	(S1 (S (S (VP (VB dispose) (PP (IN of)))) (: ;) (S (VP (VB make) (NP (DT a) (JJ financial) (NN settlement))))))#
5423	liquidate	settle	affairs	(S1 (S (VP (VB settle) (NP (NP (DT the) (NNS affairs)) (PP (IN of))) (PP (IN by) (S (VP (VP (VBG determining) (NP (DT the) (NNS debts))) (CC and) (VP (VBG applying) (NP (NP (DT the) (NNS assets)) (SBAR (S (VP (TO to) (VP (VB pay) (NP (PRP them)) (PRT (RP off))))))))))))))#
5424	redeem	receive	something	(S1 (S (VP (TO to) (VP (VP (VB turn) (PRT (RP in)) (PRN (-LRB- -LRB-) (NP (NNS vouchers) (CC or) (NNS coupons)) (-RRB- -RRB-))) (CC and) (VP (VB receive) (NP (NN something)) (PP (IN in) (NP (NN exchange))))))))#
5425	substitute	switch	items	(S1 (S (S (VP (VB put) (PP (IN in) (NP (NP (DT the) (NN place)) (PP (IN of) (NP (DT another))))))) (: ;) (S (VP (VB switch) (NP (ADJP (RB seemingly) (JJ equivalent)) (NNS items))))))#
5426	replace	switch	items	(S1 (S (S (VP (VB put) (PP (IN in) (NP (NP (DT the) (NN place)) (PP (IN of) (NP (DT another))))))) (: ;) (S (VP (VB switch) (NP (ADJP (RB seemingly) (JJ equivalent)) (NNS items))))))#
5427	interchange	switch	items	(S1 (S (S (VP (VB put) (PP (IN in) (NP (NP (DT the) (NN place)) (PP (IN of) (NP (DT another))))))) (: ;) (S (VP (VB switch) (NP (ADJP (RB seemingly) (JJ equivalent)) (NNS items))))))#
5428	exchange	switch	items	(S1 (S (S (VP (VB put) (PP (IN in) (NP (NP (DT the) (NN place)) (PP (IN of) (NP (DT another))))))) (: ;) (S (VP (VB switch) (NP (ADJP (RB seemingly) (JJ equivalent)) (NNS items))))))#
5429	reduce	simplify	form	(S1 (S (VP (VBP simplify) (NP (NP (DT the) (NN form)) (PP (IN of) (NP (NP (DT a) (JJ mathematical) (NN equation)) (PP (IN of) (NP (NN expression)))))) (PP (IN by) (S (VP (VBG substituting) (NP (NP (CD one) (NN term)) (PP (IN for) (NP (DT another))))))))))#
5430	truncate	replace	corner	(S1 (S (VP (VB replace) (NP (DT a) (NN corner)) (PP (IN by) (NP (DT a) (NN plane))))))#
5431	substitute	be	substitute	(S1 (S (VP (VB be) (NP (DT a) (NN substitute)))))#
5432	sub	be	substitute	(S1 (S (VP (VB be) (NP (DT a) (NN substitute)))))#
5433	barter	exchange	goods	(S1 (S (VP (VB exchange) (NP (NNS goods)) (PP (IN without) (S (VP (VBG involving) (NP (NN money))))))))#
5434	dicker	negotiate	terms	(S1 (S (VP (VB negotiate) (NP (NP (DT the) (NNS terms)) (PP (IN of) (NP (DT an) (NN exchange)))))))#
5435	bargain	negotiate	terms	(S1 (S (VP (VB negotiate) (NP (NP (DT the) (NNS terms)) (PP (IN of) (NP (DT an) (NN exchange)))))))#
5436	pension	grant	pension	(S1 (S (VP (VB grant) (NP (DT a) (NN pension)) (PP (TO to)))))#
5437	miter	confer	miter	(S1 (S (VP (VB confer) (NP (NP (DT a) (NN miter)) (PP (IN on) (NP (-LRB- -LRB-) (NP (DT a) (NN bishop)) (-RRB- -RRB-)))))))#
5438	bless	confer	prosperity	(S1 (S (VP (VB confer) (NP (NN prosperity) (CC or) (NN happiness)) (PP (IN on)))))#
5439	graduate	confer	degree	(S1 (S (VP (VB confer) (NP (DT an) (JJ academic) (NN degree)) (PP (IN upon)))))#
5440	graduate	receive	degree	(S1 (S (VP (VB receive) (NP (NP (DT an) (JJ academic) (NN degree)) (PP (IN upon) (NP (NP (NN completion)) (PP (IN of) (NP (NP (CD one) (POS 's)) (NNS studies)))))))))#
5441	balance	compute	credits	(S1 (S (VP (VB compute) (NP (NP (NNS credits) (CC and) (NNS debits)) (PP (IN of) (NP (DT an) (NN account)))))))#
5442	account	keep	account	(S1 (S (VP (VB keep) (NP (DT an) (NN account)) (PP (IN of)))))#
5443	calculate	keep	account	(S1 (S (VP (VB keep) (NP (DT an) (NN account)) (PP (IN of)))))#
5444	trust	extend	credit	(S1 (S (S (VP (VB extend) (NP (NN credit)) (PP (TO to)))) (: ;) (S (NP (PRP I)) (VP (MD will) (RB n't) (VP (VB pay) (NP (PRP$ her) (NNS debts)) (ADVP (RB anymore)) ('' ''))))))#
5445	compound	calculate	principal	(S1 (S (VP (VB calculate) (NP (NN principal) (CC and) (NN interest)))))#
5446	save	accumulate	money	(S1 (S (VP (VBP accumulate) (NP (NN money)) (PP (IN for) (NP (JJ future) (NN use))))))#
5447	penny-pinch	spend	money	(S1 (S (S (VP (VB spend) (NP (NN money)) (ADVP (RB frugally)))) (: ;) (S (VP (VB spend) (NP (RB as) (JJ little)) (SBAR (IN as) (FRAG (ADJP (JJ possible))))))))#
5448	nickel-and-dime	spend	money	(S1 (S (S (VP (VB spend) (NP (NN money)) (ADVP (RB frugally)))) (: ;) (S (VP (VB spend) (NP (RB as) (JJ little)) (SBAR (IN as) (FRAG (ADJP (JJ possible))))))))#
5449	overspend	spend	budget	(S1 (S (VP (VB spend) (NP (NP (JJR more)) (PP (IN than) (ADJP (JJ available))) (PP (IN of) (NP (-LRB- -LRB-) (NP (DT a) (NN budget)) (-RRB- -RRB-)))))))#
5450	underspend	spend	whole	(S1 (S (VP (VB spend) (NP (NP (JJR less)) (PP (IN than) (NP (NP (DT the) (NN whole)) (PP (IN of) (PRN (-LRB- -LRB-) (NP (DT a) (NN budget)) (, ,) (PP (IN for) (NP (NN example))) (-RRB- -RRB-)))))))))#
5451	be	use	time	(S1 (S (VP (VB spend) (CC or) (VB use) (NP (NN time)))))#
5452	rationalize	achieve	results	(S1 (S (VP (VB structure) (CC and) (VB run) (PP (VBG according) (PP (TO to) (NP (JJ rational) (CC or) (JJ scientific) (NNS principles)))) (SBAR (IN in) (NN order) (S (VP (TO to) (VP (VB achieve) (NP (VBN desired) (NNS results)))))))))#
5453	rationalise	achieve	results	(S1 (S (VP (VB structure) (CC and) (VB run) (PP (VBG according) (PP (TO to) (NP (JJ rational) (CC or) (JJ scientific) (NNS principles)))) (SBAR (IN in) (NN order) (S (VP (TO to) (VP (VB achieve) (NP (VBN desired) (NNS results)))))))))#
5454	retrench	tighten	belt	(S1 (S (S (VP (VB tighten) (NP (NP (CD one) (POS 's)) (NN belt)))) (: ;) (S (VP (VB use) (NP (NNS resources)) (ADVP (RB carefully))))))#
5455	mooch	be	parasite	(S1 (S (S (VP (VP (VB ask) (PP (IN for))) (CC and) (VP (VB get) (ADJP (JJ free))))) (: ;) (S (VP (VB be) (NP (DT a) (NN parasite))))))#
5456	bum	be	parasite	(S1 (S (S (VP (VP (VB ask) (PP (IN for))) (CC and) (VP (VB get) (ADJP (JJ free))))) (: ;) (S (VP (VB be) (NP (DT a) (NN parasite))))))#
5457	cadge	be	parasite	(S1 (S (S (VP (VP (VB ask) (PP (IN for))) (CC and) (VP (VB get) (ADJP (JJ free))))) (: ;) (S (VP (VB be) (NP (DT a) (NN parasite))))))#
5458	grub	be	parasite	(S1 (S (S (VP (VP (VB ask) (PP (IN for))) (CC and) (VP (VB get) (ADJP (JJ free))))) (: ;) (S (VP (VB be) (NP (DT a) (NN parasite))))))#
5459	sponge	be	parasite	(S1 (S (S (VP (VP (VB ask) (PP (IN for))) (CC and) (VP (VB get) (ADJP (JJ free))))) (: ;) (S (VP (VB be) (NP (DT a) (NN parasite))))))#
5460	panhandle	accosting	people	(S1 (S (VP (VBN beg) (PP (IN by) (S (VP (VP (VBG accosting) (NP (NNS people)) (PP (IN in) (NP (DT the) (NN street)))) (CC and) (VP (VBG asking) (PP (IN for) (NP (NN money))))))))))#
5461	invest	make	investment	(S1 (S (VP (VB make) (NP (DT an) (NN investment)))))#
5462	put	make	investment	(S1 (S (VP (VB make) (NP (DT an) (NN investment)))))#
5463	commit	make	investment	(S1 (S (VP (VB make) (NP (DT an) (NN investment)))))#
5464	place	make	investment	(S1 (S (VP (VB make) (NP (DT an) (NN investment)))))#
5465	bull	raise	price	(S1 (S (VP (VB try) (S (VP (TO to) (VP (VB raise) (NP (NP (DT the) (NN price)) (PP (IN of) (NP (NNS stocks)))) (PP (IN through) (NP (JJ speculative) (NN buying)))))))))#
5466	appropriate	take	possession	(S1 (S (VP (VB take) (NP (NN possession)) (PP (IN of)) (PP (IN by) (NP (NN force))) (, ,) (PP (IN as) (PP (IN after) (NP (DT an) (NN invasion)))))))#
5467	capture	take	possession	(S1 (S (VP (VB take) (NP (NN possession)) (PP (IN of)) (PP (IN by) (NP (NN force))) (, ,) (PP (IN as) (PP (IN after) (NP (DT an) (NN invasion)))))))#
5468	seize	take	possession	(S1 (S (VP (VB take) (NP (NN possession)) (PP (IN of)) (PP (IN by) (NP (NN force))) (, ,) (PP (IN as) (PP (IN after) (NP (DT an) (NN invasion)))))))#
5469	conquer	take	possession	(S1 (S (VP (VB take) (NP (NN possession)) (PP (IN of)) (PP (IN by) (NP (NN force))) (, ,) (PP (IN as) (PP (IN after) (NP (DT an) (NN invasion)))))))#
5470	preoccupy	take	possession	(S1 (S (VP (VB occupy) (CC or) (VB take) (NP (NP (NN possession)) (PP (IN of) (NP (ADVP (RB beforehand) (CC or) (RB before)) (NP (DT another)) (CC or) (NP (NP (JJ appropriate)) (PP (IN for) (NP (NP (NN use)) (PP (IN in) (NP (NN advance))))))))))))#
5471	impound	take	possession	(S1 (S (VP (VB take) (NP (JJ temporary) (NN possession)) (PP (IN of)) (PP (IN as) (NP (DT a) (NN security))) (, ,) (PP (IN by) (NP (JJ legal) (NN authority))))))#
5472	attach	take	possession	(S1 (S (VP (VB take) (NP (JJ temporary) (NN possession)) (PP (IN of)) (PP (IN as) (NP (DT a) (NN security))) (, ,) (PP (IN by) (NP (JJ legal) (NN authority))))))#
5473	sequester	take	possession	(S1 (S (VP (VB take) (NP (JJ temporary) (NN possession)) (PP (IN of)) (PP (IN as) (NP (DT a) (NN security))) (, ,) (PP (IN by) (NP (JJ legal) (NN authority))))))#
5474	confiscate	take	possession	(S1 (S (VP (VB take) (NP (JJ temporary) (NN possession)) (PP (IN of)) (PP (IN as) (NP (DT a) (NN security))) (, ,) (PP (IN by) (NP (JJ legal) (NN authority))))))#
5475	seize	take	possession	(S1 (S (VP (VB take) (NP (JJ temporary) (NN possession)) (PP (IN of)) (PP (IN as) (NP (DT a) (NN security))) (, ,) (PP (IN by) (NP (JJ legal) (NN authority))))))#
5476	garnishee	take	debtor	(S1 (S (VP (VB take) (NP (NP (DT a) (NN debtor) (POS 's)) (NNS wages)) (PP (IN on) (NP (NP (JJ legal) (NNS orders)) (, ,) (PP (JJ such) (IN as) (PP (IN for) (NP (NN child) (NN support)))))))))#
5477	garnish	take	debtor	(S1 (S (VP (VB take) (NP (NP (DT a) (NN debtor) (POS 's)) (NNS wages)) (PP (IN on) (NP (NP (JJ legal) (NNS orders)) (, ,) (PP (JJ such) (IN as) (PP (IN for) (NP (NN child) (NN support)))))))))#
5478	assume	take	control	(S1 (S (S (VP (VB seize) (CC and) (VB take) (NP (NN control)) (PP (PP (IN without) (NP (NN authority))) (CC and) (ADVP (RB possibly)) (PP (IN with) (NP (NN force)))))) (: ;) (S (VP (VB take) (PP (IN as) (NP (NP (CD one) (POS 's)) (NN right) (CC or) (NN possession)))))))#
5479	usurp	take	control	(S1 (S (S (VP (VB seize) (CC and) (VB take) (NP (NN control)) (PP (PP (IN without) (NP (NN authority))) (CC and) (ADVP (RB possibly)) (PP (IN with) (NP (NN force)))))) (: ;) (S (VP (VB take) (PP (IN as) (NP (NP (CD one) (POS 's)) (NN right) (CC or) (NN possession)))))))#
5480	seize	take	control	(S1 (S (S (VP (VB seize) (CC and) (VB take) (NP (NN control)) (PP (PP (IN without) (NP (NN authority))) (CC and) (ADVP (RB possibly)) (PP (IN with) (NP (NN force)))))) (: ;) (S (VP (VB take) (PP (IN as) (NP (NP (CD one) (POS 's)) (NN right) (CC or) (NN possession)))))))#
5481	arrogate	take	control	(S1 (S (S (VP (VB seize) (CC and) (VB take) (NP (NN control)) (PP (PP (IN without) (NP (NN authority))) (CC and) (ADVP (RB possibly)) (PP (IN with) (NP (NN force)))))) (: ;) (S (VP (VB take) (PP (IN as) (NP (NP (CD one) (POS 's)) (NN right) (CC or) (NN possession)))))))#
5482	hijack	seize	control	(S1 (S (VP (VB seize) (NP (NP (NN control)) (PP (IN of))))))#
5483	raid	buying	interest	(S1 (S (VP (VB take) (PRT (RP over)) (PRN (-LRB- -LRB-) (NP (DT a) (NN company)) (-RRB- -RRB-)) (PP (IN by) (S (VP (VBG buying) (NP (NP (DT a) (VBG controlling) (NN interest)) (PP (IN of) (NP (PRP$ its) (NN stock))))))))))#
5484	claim	being	due	(S1 (S (NP (NP (NN demand)) (PP (IN as) (S (VP (VBG being) (NP (NP (CD one) (POS 's)) (NN due) (CC or) (NN property)))))) (: ;) (VP (VB assert) (NP (NP (NP (CD one) (POS 's)) (NN right)) (CC or) (NP (NN title))) (PP (TO to)))))#
5485	arrogate	being	due	(S1 (S (NP (NP (NN demand)) (PP (IN as) (S (VP (VBG being) (NP (NP (CD one) (POS 's)) (NN due) (CC or) (NN property)))))) (: ;) (VP (VB assert) (NP (NP (NP (CD one) (POS 's)) (NN right)) (CC or) (NP (NN title))) (PP (TO to)))))#
5486	pretend	assert	right	(S1 (S (VP (VP (VB put) (PRT (RP forward)) (NP (DT a) (NN claim))) (CC and) (VP (VB assert) (NP (NP (NN right)) (CC or) (NP (NP (NN possession)) (PP (IN of))))))))#
5487	distrain	take	something	(S1 (S (ADVP (RB legally)) (VP (VB take) (NP (NN something)) (PP (IN in) (NP (NP (NN place)) (PP (IN of) (NP (DT a) (NN debt) (NN payment))))))))#
5488	foreclose	foreclosing	procedures	(S1 (S (ADJP (JJ subject) (PP (TO to) (S (VP (VBG foreclosing) (NP (NNS procedures)))))) (: ;) (VP (VB take) (PRT (RP away)) (NP (NP (DT the) (NN right)) (PP (IN of) (NP (NNS mortgagors)))) (S (VP (TO to) (VP (VB redeem) (NP (PRP$ their) (NN mortgage))))))))#
5489	arrogate	make	claims	(S1 (S (VP (VB make) (NP (NP (JJ undue) (NNS claims)) (PP (TO to) (S (VP (VBG having))))))))#
5490	assign	make	claims	(S1 (S (VP (VB make) (NP (NP (JJ undue) (NNS claims)) (PP (TO to) (S (VP (VBG having))))))))#
5491	crib	take	material	(S1 (S (VP (VB take) (NP (NP (JJ unauthorized)) (PRN (-LRB- -LRB-) (NP (JJ intellectual) (NN material)) (-RRB- -RRB-))))))#
5492	profit	make	profit	(S1 (S (S (VP (VB make) (NP (DT a) (NN profit)))) (: ;) (S (VP (VB gain) (NP (NN money)))) (CC or) (ADVP (RB materially))))#
5493	profiteer	make	profit	(S1 (S (S (VP (VB make) (NP (DT an) (JJ unreasonable) (NN profit)))) (, ,) (PP (IN as) (PP (IN on) (NP (NP (DT the) (NN sale)) (PP (IN of) (S (VP (JJ difficult) (S (VP (TO to) (VP (VB obtain) (NP (NNS goods)))))))))))))#
5494	capitalize	draw	advantages	(S1 (S (VP (VB draw) (NP (NNS advantages)) (PP (IN from)))))#
5495	capitalise	draw	advantages	(S1 (S (VP (VB draw) (NP (NNS advantages)) (PP (IN from)))))#
5496	store	find	place	(S1 (S (VP (VP (VB find) (NP (DT a) (NN place)) (PP (IN for))) (CC and) (VP (VB put) (PRT (RP away)) (PP (IN for) (NP (NN storage)))))))#
5497	keep	retain	rights	(S1 (S (VP (VB retain) (NP (NP (NNS rights)) (X (TO to))))))#
5498	save	retain	rights	(S1 (S (VP (VB retain) (NP (NP (NNS rights)) (X (TO to))))))#
5499	bribe	make	payments	(S1 (S (VP (VB make) (NP (JJ illegal) (NNS payments)) (PP (TO to)) (PP (IN in) (NP (NP (NN exchange)) (PP (IN for) (NP (NNS favors) (CC or) (NN influence))))))))#
5500	corrupt	make	payments	(S1 (S (VP (VB make) (NP (JJ illegal) (NNS payments)) (PP (TO to)) (PP (IN in) (NP (NP (NN exchange)) (PP (IN for) (NP (NNS favors) (CC or) (NN influence))))))))#
5501	buy	make	payments	(S1 (S (VP (VB make) (NP (JJ illegal) (NNS payments)) (PP (TO to)) (PP (IN in) (NP (NP (NN exchange)) (PP (IN for) (NP (NNS favors) (CC or) (NN influence))))))))#
5502	sop	give	gift	(S1 (S (VP (VB give) (NP (DT a) (JJ conciliatory) (NN gift) (CC or) (NN bribe)) (PP (TO to)))))#
5503	find	find	location	(S1 (S (VP (VB come) (PRT (RP upon)) (PP (IN after) (S (VP (VBG searching) (: ;) (S (VP (VB find) (NP (NP (DT the) (NN location)) (PP (IN of) (NP (NP (NN something)) (SBAR (WHNP (WDT that)) (S (VP (VBD was) (VP (VBN missed) (CC or) (VBN lost))))))))))))))))#
5504	regain	find	location	(S1 (S (VP (VB come) (PRT (RP upon)) (PP (IN after) (S (VP (VBG searching) (: ;) (S (VP (VB find) (NP (NP (DT the) (NN location)) (PP (IN of) (NP (NP (NN something)) (SBAR (WHNP (WDT that)) (S (VP (VBD was) (VP (VBN missed) (CC or) (VBN lost))))))))))))))))#
5505	locate	discover	location	(S1 (S (S (VP (VB discover) (NP (NP (DT the) (NN location)) (PP (IN of))))) (: ;) (S (VP (VB determine) (NP (NP (DT the) (NN place)) (PP (IN of))))) (: ;) (S (VP (VB find) (PP (IN by) (S (VP (VBG searching) (CC or) (VBG examining))))))))#
5506	lose	lose	sight	(S1 (S (S (VP (VBP miss) (PP (IN from) (NP (NP (CD one) (POS 's)) (NNS possessions))))) (: ;) (S (VP (VBP lose) (NP (NN sight)) (PP (IN of))))))#
5507	acquire	win	something	(S1 (S (VP (VB win) (NP (NN something)) (PP (IN through) (NP (NP (CD one) (POS 's)) (NNS efforts))))))#
5508	win	win	something	(S1 (S (VP (VB win) (NP (NN something)) (PP (IN through) (NP (NP (CD one) (POS 's)) (NNS efforts))))))#
5509	gain	win	something	(S1 (S (VP (VB win) (NP (NN something)) (PP (IN through) (NP (NP (CD one) (POS 's)) (NNS efforts))))))#
5510	lose	make	money	(S1 (S (S (VP (VB fail) (S (VP (TO to) (VP (VB make) (NP (NN money)) (PP (IN in) (NP (DT a) (NN business)))))))) (: ;) (S (VP (VP (VB make) (NP (DT a) (NN loss))) (CC or) (VP (VB fail) (S (VP (TO to) (VP (VB profit)))))))))#
5511	letter	win	letter	(S1 (S (VP (VB win) (NP (DT an) (JJ athletic) (NN letter)))))#
5512	profit	derive	benefit	(S1 (S (VP (VB derive) (NP (DT a) (NN benefit)) (PP (IN from)))))#
5513	gain	derive	benefit	(S1 (S (VP (VB derive) (NP (DT a) (NN benefit)) (PP (IN from)))))#
5514	benefit	derive	benefit	(S1 (S (VP (VB derive) (NP (DT a) (NN benefit)) (PP (IN from)))))#
5515	pyramid	enlarge	holdings	(S1 (S (VP (VB enlarge) (NP (NP (CD one) (POS 's)) (NNS holdings)) (PP (IN on) (NP (DT an) (NN exchange))) (PP (IN on) (NP (DT a) (VBN continued) (NN rise))) (PP (IN by) (S (VP (VBG using) (NP (NN paper) (NNS profits)) (PP (IN as) (NP (NP (NN margin)) (SBAR (S (VP (TO to) (VP (VB buy) (NP (JJ additional) (NNS amounts))))))))))))))#
5516	fiddle	commit	fraud	(S1 (S (VP (VP (VB commit) (NP (NN fraud))) (CC and) (VP (VB steal) (PP (IN from) (NP (NP (CD one) (POS 's)) (NN employer)))))))#
5517	deliver	surrender	someone	(S1 (S (VP (TO to) (VP (VB surrender) (NP (NN someone) (CC or) (NN something)) (PP (TO to) (NP (DT another)))))))#
5518	render	surrender	someone	(S1 (S (VP (TO to) (VP (VB surrender) (NP (NN someone) (CC or) (NN something)) (PP (TO to) (NP (DT another)))))))#
5519	bail	deliver	something	(S1 (S (VP (VB deliver) (NP (NP (NN something)) (PP (IN in) (NP (NN trust)))) (PP (TO to) (NP (NN somebody))) (PP (PP (IN for) (NP (DT a) (JJ special) (NN purpose))) (CC and) (PP (IN for) (NP (DT a) (JJ limited) (NN period)))))))#
5520	admeasure	determine	quantity	(S1 (S (VP (VB determine) (NP (NP (DT the) (NN quantity)) (PP (IN of) (NP (NP (NN someone) (POS 's)) (NN share)))))))#
5521	partake	receive	share	(S1 (S (VP (VBP have) (, ,) (VBP give) (, ,) (CC or) (VB receive) (NP (NP (DT a) (NN share)) (PP (IN of))))))#
