ID	Word	W1	W2	DEF_SYNT
552	outline	describe	roughly	(S1 (S (VP (VP (VB describe) (ADVP (RB roughly) (CC or) (RB briefly))) (CC or) (VP (VB give) (NP (NP (DT the) (JJ main) (NNS points)) (CC or) (NP (NP (NN summary)) (PP (IN of))))))))#
553	recapitulate	summarize	briefly	(S1 (S (VP (VB summarize) (ADVP (RB briefly)))))#
554	recap	summarize	briefly	(S1 (S (VP (VB summarize) (ADVP (RB briefly)))))#
555	aver	affirm	solemnly	(S1 (S (VP (TO to) (VP (VP (VB declare)) (CC or) (VP (VB affirm) (ADVP (RB solemnly) (CC and) (RB formally)) (PP (IN as) (NP (JJ true))))))))#
556	swan	affirm	solemnly	(S1 (S (VP (TO to) (VP (VP (VB declare)) (CC or) (VP (VB affirm) (ADVP (RB solemnly) (CC and) (RB formally)) (PP (IN as) (NP (JJ true))))))))#
557	reaffirm	affirm	once	(S1 (S (VP (VB affirm) (ADVP (RB once) (RB again)))))#
558	reconfirm	confirm	again	(S1 (S (VP (VB confirm) (ADVP (RB again)))))#
559	misquote	quote	incorrectly	(S1 (S (VP (VB quote) (ADVP (RB incorrectly)))))#
560	append	say	further	(S1 (S (VP (VP (VB state)) (CC or) (VP (VB say) (ADVP (RB further))))))#
561	supply	say	further	(S1 (S (VP (VP (VB state)) (CC or) (VP (VB say) (ADVP (RB further))))))#
562	term	name	formally	(S1 (S (VP (VP (VB name) (ADVP (RB formally))) (CC or) (VP (VB designate) (PP (IN with) (NP (DT a) (NN term)))))))#
563	e-mail	communicate	electronically	(S1 (S (VP (VB communicate) (ADVP (RB electronically)) (PP (IN on) (NP (DT the) (NN computer))))))#
564	email	communicate	electronically	(S1 (S (VP (VB communicate) (ADVP (RB electronically)) (PP (IN on) (NP (DT the) (NN computer))))))#
565	netmail	communicate	electronically	(S1 (S (VP (VB communicate) (ADVP (RB electronically)) (PP (IN on) (NP (DT the) (NN computer))))))#
566	yack	talk	incessantly	(S1 (S (VP (VB talk) (ADVP (RB incessantly) (CC and) (RB tiresomely)))))#
567	blather	talk	foolishly	(S1 (S (VP (TO to) (VP (VB talk) (ADVP (RB foolishly))))))#
568	blether	talk	foolishly	(S1 (S (VP (TO to) (VP (VB talk) (ADVP (RB foolishly))))))#
569	blither	talk	foolishly	(S1 (S (VP (TO to) (VP (VB talk) (ADVP (RB foolishly))))))#
570	flirt	behave	amorously	(S1 (S (VP (VB talk) (CC or) (VB behave) (ADVP (RB amorously)) (, ,) (PP (IN without) (NP (JJ serious) (NNS intentions))))))#
571	butterfly	behave	amorously	(S1 (S (VP (VB talk) (CC or) (VB behave) (ADVP (RB amorously)) (, ,) (PP (IN without) (NP (JJ serious) (NNS intentions))))))#
572	coquet	behave	amorously	(S1 (S (VP (VB talk) (CC or) (VB behave) (ADVP (RB amorously)) (, ,) (PP (IN without) (NP (JJ serious) (NNS intentions))))))#
573	coquette	behave	amorously	(S1 (S (VP (VB talk) (CC or) (VB behave) (ADVP (RB amorously)) (, ,) (PP (IN without) (NP (JJ serious) (NNS intentions))))))#
574	philander	behave	amorously	(S1 (S (VP (VB talk) (CC or) (VB behave) (ADVP (RB amorously)) (, ,) (PP (IN without) (NP (JJ serious) (NNS intentions))))))#
575	chat	talk	socially	(S1 (S (VP (VB talk) (ADVP (RB socially)) (PP (IN without) (S (VP (VBG exchanging) (NP (ADJP (RB too) (JJ much)) (NN information))))))))#
576	chitchat	talk	socially	(S1 (S (VP (VB talk) (ADVP (RB socially)) (PP (IN without) (S (VP (VBG exchanging) (NP (ADJP (RB too) (JJ much)) (NN information))))))))#
577	chit-chat	talk	socially	(S1 (S (VP (VB talk) (ADVP (RB socially)) (PP (IN without) (S (VP (VBG exchanging) (NP (ADJP (RB too) (JJ much)) (NN information))))))))#
578	chaffer	talk	socially	(S1 (S (VP (VB talk) (ADVP (RB socially)) (PP (IN without) (S (VP (VBG exchanging) (NP (ADJP (RB too) (JJ much)) (NN information))))))))#
579	natter	talk	socially	(S1 (S (VP (VB talk) (ADVP (RB socially)) (PP (IN without) (S (VP (VBG exchanging) (NP (ADJP (RB too) (JJ much)) (NN information))))))))#
580	gossip	talk	socially	(S1 (S (VP (VB talk) (ADVP (RB socially)) (PP (IN without) (S (VP (VBG exchanging) (NP (ADJP (RB too) (JJ much)) (NN information))))))))#
581	claver	talk	socially	(S1 (S (VP (VB talk) (ADVP (RB socially)) (PP (IN without) (S (VP (VBG exchanging) (NP (ADJP (RB too) (JJ much)) (NN information))))))))#
582	rap	talk	volubly	(S1 (S (VP (VB talk) (ADVP (RB volubly)))))#
583	mumble	talk	indistinctly	(S1 (S (VP (VBP talk) (ADVP (RB indistinctly)) (: ;) (ADVP (RB usually)) (PP (IN in) (NP (DT a) (JJ low) (NN voice))))))#
584	mussitate	talk	indistinctly	(S1 (S (VP (VBP talk) (ADVP (RB indistinctly)) (: ;) (ADVP (RB usually)) (PP (IN in) (NP (DT a) (JJ low) (NN voice))))))#
585	wrawl	cry	loudly	(S1 (S (VP (VB cry) (ADVP (RB loudly)) (, ,) (PP (IN as) (PP (IN of) (NP (NNS animals)))))))#
586	bleat	cry	plaintively	(S1 (S (VP (VB cry) (ADVP (RB plaintively)))))#
587	blate	cry	plaintively	(S1 (S (VP (VB cry) (ADVP (RB plaintively)))))#
588	blat	cry	plaintively	(S1 (S (VP (VB cry) (ADVP (RB plaintively)))))#
589	baa	cry	plaintively	(S1 (S (VP (VB cry) (ADVP (RB plaintively)))))#
590	croon	sing	softly	(S1 (S (VP (VB sing) (ADVP (RB softly)))))#
591	rubbish	attack	strongly	(S1 (S (VP (VB attack) (ADVP (RB strongly)))))#
592	gulp	swallowing	too	(S1 (S (ADJP (JJ utter) (CC or) (VB make)) (NP (NP (DT a) (NN noise)) (, ,) (PP (IN as) (SBAR (WHADVP (WRB when)) (S (VP (VBG swallowing) (ADVP (RB too) (RB quickly)))))))))#
593	traverse	deny	formally	(S1 (S (VP (VB deny) (ADVP (RB formally)) (PRN (-LRB- -LRB-) (NP (NP (DT an) (NN allegation)) (PP (IN of) (NP (NN fact))) (PP (IN by) (NP (DT the) (VBG opposing) (NN party)))) (-RRB- -RRB-)) (PP (IN in) (NP (DT a) (JJ legal) (NN suit))))))#
594	fumble	play	cleanly	(S1 (S (VP (VP (VB drop) (CC or) (VB juggle)) (CC or) (VP (VB fail) (S (VP (TO to) (VP (VB play) (ADVP (RB cleanly)) (NP (DT a) (NN grounder)))))))))#
595	replay	play	again	(S1 (S (VP (VB play) (ADVP (RB again)))))#
596	front	confront	bodily	(S1 (S (VP (VBP confront) (ADVP (RB bodily)))))#
597	breast	confront	bodily	(S1 (S (VP (VBP confront) (ADVP (RB bodily)))))#
598	demolish	defeat	soundly	(S1 (S (VP (VB defeat) (ADVP (RB soundly)))))#
599	destroy	defeat	soundly	(S1 (S (VP (VB defeat) (ADVP (RB soundly)))))#
600	rearm	arm	anew	(S1 (S (VP (VB arm) (ADVP (RB anew)))))#
601	re-arm	arm	anew	(S1 (S (VP (VB arm) (ADVP (RB anew)))))#
602	remilitarize	militarize	anew	(S1 (S (VP (VB militarize) (ADVP (RB anew)))))#
603	remilitarise	militarize	anew	(S1 (S (VP (VB militarize) (ADVP (RB anew)))))#
604	romp	win	easily	(S1 (S (VP (VB win) (ADVP (RB easily)))))#
605	worst	defeat	thoroughly	(S1 (S (VP (VB defeat) (ADVP (RB thoroughly)))))#
606	pip	defeat	thoroughly	(S1 (S (VP (VB defeat) (ADVP (RB thoroughly)))))#
607	wallop	defeat	soundly	(S1 (S (VP (VB defeat) (ADVP (RB soundly) (CC and) (RB utterly)))))#
608	whomp	beat	overwhelmingly	(S1 (S (VP (VB beat) (ADVP (RB overwhelmingly)))))#
609	spreadeagle	defeat	disastrously	(S1 (S (VP (VB defeat) (ADVP (RB disastrously)))))#
610	rout	defeat	disastrously	(S1 (S (VP (VB defeat) (ADVP (RB disastrously)))))#
611	outfight	fight	better	(S1 (S (S (VP (TO to) (VP (VB fight) (ADVP (RBR better) (IN than))))) (: ;) (VP (VB get) (NP (NP (DT the) (JJR better)) (PP (IN of))))))#
612	harass	attacking	repeatedly	(S1 (S (VP (VB exhaust) (PP (IN by) (S (VP (VBG attacking) (ADVP (RB repeatedly))))))))#
613	reassail	assail	again	(S1 (S (VP (VB assail) (ADVP (RB again)))))#
614	chop	hit	sharply	(S1 (S (VP (VB hit) (ADVP (RB sharply)))))#
615	storm	attack	suddenly	(S1 (S (NP (NP (NN attack)) (PP (IN by) (NP (NN storm)))) (: ;) (VP (VB attack) (ADVP (RB suddenly)))))#
616	invade	march	aggressively	(S1 (S (VP (VB march) (ADVP (RB aggressively)) (PP (IN into) (NP (NP (DT another) (VBZ 's) (NN territory)) (PP (IN by) (NP (NP (JJ military) (NN force)) (PP (IN for) (NP (NP (DT the) (NNS purposes)) (PP (IN of) (NP (NN conquest) (CC and) (NN occupation))))))))))))#
617	beleaguer	surround	so	(S1 (S (VP (VBP surround) (ADVP (RB so)) (SBAR (IN as) (S (VP (TO to) (VP (VB force) (S (VP (TO to) (VP (VB give) (PRT (RP up))))))))))))#
618	surround	surround	so	(S1 (S (VP (VBP surround) (ADVP (RB so)) (SBAR (IN as) (S (VP (TO to) (VP (VB force) (S (VP (TO to) (VP (VB give) (PRT (RP up))))))))))))#
619	overprotect	protect	excessively	(S1 (S (VP (VB protect) (ADVP (RB excessively)))))#
620	underplay	play	lower	(S1 (S (VP (VB play) (ADVP (ADVP (NP (DT a) (NN card)) (RBR lower)) (PP (IN than) (NP (-LRB- -LRB-) (NP (DT a) (JJ held) (JJ high) (NN card)) (-RRB- -RRB-)))))))#
621	still-fish	resting	still	(S1 (S (VP (NN fish) (PP (IN with) (NP (NP (DT the) (NN line) (CC and) (NN bait)) (UCP (VP (VBG resting) (ADVP (RB still))) (CC or) (ADJP (JJ stationary) (PP (IN in) (NP (DT the) (NN water))))))))))#
622	shuttlecock	toss	fro	(S1 (S (VP (VP (VB send)) (CC or) (VP (VB toss) (ADVP (TO to) (CC and) (RB fro))) (, ,) (PP (IN like) (NP (DT a) (NN shuttlecock))))))#
623	undershoot	shoot	short	(S1 (S (VP (VB shoot) (ADVP (RB short) (PP (IN of) (NP (NP (QP (CC or) (IN below))) (PRN (-LRB- -LRB-) (NP (DT a) (NN target)) (-RRB- -RRB-))))))))#
624	squander	spend	extravagantly	(S1 (S (VP (VB spend) (ADVP (RB extravagantly)))))#
625	ware	spend	extravagantly	(S1 (S (VP (VB spend) (ADVP (RB extravagantly)))))#
626	spare	use	frugally	(S1 (S (VP (VB use) (ADVP (RB frugally) (CC or) (RB carefully)))))#
627	use	consume	fully	(S1 (S (VP (VP (VB use) (PRT (RP up))) (, ,) (VP (VB consume) (ADVP (RB fully))))))#
628	expend	consume	fully	(S1 (S (VP (VP (VB use) (PRT (RP up))) (, ,) (VP (VB consume) (ADVP (RB fully))))))#
629	ply	use	diligently	(S1 (S (VP (VB use) (ADVP (RB diligently)))))#
630	misapply	apply	badly	(S1 (S (S (VP (VB apply) (PP (TO to) (NP (DT a) (JJ wrong) (NN thing) (CC or) (NN person))))) (: ;) (S (VP (VB apply) (ADVP (RB badly) (CC or) (RB incorrectly))))))#
631	recycle	use	again	(S1 (S (VP (VB use) (ADVP (RB again)) (PP (IN after) (NP (NN processing))))))#
632	reprocess	use	again	(S1 (S (VP (VB use) (ADVP (RB again)) (PP (IN after) (NP (NN processing))))))#
633	reuse	use	again	(S1 (S (VP (VB use) (ADVP (RB again)) (PP (IN after) (NP (NN processing))))))#
634	overexploit	exploit	excessively	(S1 (S (VP (VB exploit) (ADVP (RB excessively)))))#
635	overstrain	strain	excessively	(S1 (S (VP (VB strain) (ADVP (RB excessively)))))#
636	overextend	strain	excessively	(S1 (S (VP (VB strain) (ADVP (RB excessively)))))#
637	picnic	eat	alfresco	(S1 (S (VP (VB eat) (ADVP (RB alfresco)) (, ,) (PP (IN in) (NP (DT the) (JJ open) (NN air))))))#
638	wolf	eat	hastily	(S1 (S (VP (VB eat) (ADVP (RB hastily)))))#
639	slurp	eat	noisily	(S1 (S (VP (VB eat) (ADVP (RB noisily)))))#
640	tipple	drink	moderately	(S1 (S (VP (VB drink) (ADVP (RB moderately) (CC but) (RB regularly)))))#
641	bib	drink	moderately	(S1 (S (VP (VB drink) (ADVP (RB moderately) (CC but) (RB regularly)))))#
642	fare	eat	well	(S1 (S (VP (VB eat) (ADVP (RB well)))))#
643	nosh	eat	lightly	(S1 (S (S (VP (VB eat) (NP (DT a) (NN snack)))) (: ;) (S (VP (VB eat) (ADVP (RB lightly))))))#
644	snack	eat	lightly	(S1 (S (S (VP (VB eat) (NP (DT a) (NN snack)))) (: ;) (S (VP (VB eat) (ADVP (RB lightly))))))#
645	nibble	eat	intermittently	(S1 (S (S (VP (VB eat) (ADVP (RB intermittently)))) (: ;) (S (VP (VB take) (NP (JJ small) (NNS bites)) (PP (IN of))))))#
646	browse	eat	lightly	(S1 (S (VP (VB eat) (ADVP (RB lightly)) (, ,) (S (VP (VB try) (NP (JJ different) (NNS dishes)))))))#
647	graze	eat	lightly	(S1 (S (VP (VB eat) (ADVP (RB lightly)) (, ,) (S (VP (VB try) (NP (JJ different) (NNS dishes)))))))#
648	chomp	chew	noisily	(S1 (S (VP (VB chew) (ADVP (RB noisily)))))#
649	champ	chew	noisily	(S1 (S (VP (VB chew) (ADVP (RB noisily)))))#
650	raven	feed	greedily	(S1 (S (VP (VB feed) (ADVP (RB greedily)))))#
651	overfeed	feed	excessively	(S1 (S (VP (VB feed) (ADVP (RB excessively)))))#
652	breastfeed	give	suck	(S1 (VP (VB give) (ADVP (RB suck)) (PP (TO to))))#
653	suckle	give	suck	(S1 (VP (VB give) (ADVP (RB suck)) (PP (TO to))))#
654	wet-nurse	give	suck	(S1 (VP (VB give) (ADVP (RB suck)) (PP (TO to))))#
655	lactate	give	suck	(S1 (VP (VB give) (ADVP (RB suck)) (PP (TO to))))#
656	diet	eat	sparingly	(S1 (S (VP (VB eat) (ADVP (RB sparingly)) (, ,) (PP (IN for) (NP (NP (NN health) (NNS reasons)) (CC or) (S (VP (TO to) (VP (VB lose) (NP (NN weight))))))))))#
657	inebriate	drink	excessively	(S1 (S (VP (VP (VB become) (ADJP (JJ drunk))) (CC or) (VP (VB drink) (ADVP (RB excessively))))))#
658	wallow	delight	greatly	(S1 (S (VP (VBP delight) (ADVP (RB greatly)) (PP (IN in)))))#
659	gorge	eat	immodestly	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
660	ingurgitate	eat	immodestly	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
661	overindulge	eat	immodestly	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
662	glut	eat	immodestly	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
663	englut	eat	immodestly	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
664	engorge	eat	immodestly	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
665	overgorge	eat	immodestly	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
666	overeat	eat	immodestly	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
667	gormandize	eat	immodestly	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
668	gormandise	eat	immodestly	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
669	gourmandize	eat	immodestly	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
670	binge	eat	immodestly	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
671	satiate	eat	immodestly	(S1 (S (S (VP (VP (VB overeat)) (CC or) (VP (VB eat) (ADVP (RB immodestly))))) (: ;) (S (VP (VB make) (NP (NP (DT a) (NN pig)) (PP (IN of) (NP (PRP oneself))))))))#
672	fritter	spend	frivolously	(S1 (S (VP (VB spend) (ADVP (RB frivolously) (CC and) (RB unwisely)))))#
673	dissipate	spend	frivolously	(S1 (S (VP (VB spend) (ADVP (RB frivolously) (CC and) (RB unwisely)))))#
674	devour	eat	greedily	(S1 (S (VP (VB eat) (ADVP (RB greedily)))))#
675	guttle	eat	greedily	(S1 (S (VP (VB eat) (ADVP (RB greedily)))))#
676	munch	chew	noisily	(S1 (S (VP (VB chew) (ADVP (RB noisily)))))#
677	trap	hold	fast	(S1 (S (VP (TO to) (VP (VP (VB hold) (ADVP (RB fast))) (CC or) (VP (VB prevent) (PP (IN from) (S (VP (VBG moving)))))))))#
678	paw	touch	clumsily	(S1 (S (VP (VB touch) (ADVP (RB clumsily)))))#
679	nab	seize	suddenly	(S1 (S (VP (VB seize) (ADVP (RB suddenly)))))#
680	wrest	seizing	forcibly	(S1 (S (VP (VB obtain) (PP (IN by) (S (VP (VBG seizing) (ADVP (RB forcibly) (CC or) (RB violently) (, ,) (ADVP (RB also))) (ADVP (RB metaphorically))))))))#
681	clasp	hold	firmly	(S1 (S (VP (VB hold) (ADVP (RB firmly) (CC and) (RB tightly)))))#
682	conglutinate	stick	together	(S1 (S (VP (VB stick) (ADVP (RB together)))))#
683	crimp	curl	tightly	(S1 (S (VP (VB curl) (ADVP (RB tightly)))))#
684	crape	curl	tightly	(S1 (S (VP (VB curl) (ADVP (RB tightly)))))#
685	frizz	curl	tightly	(S1 (S (VP (VB curl) (ADVP (RB tightly)))))#
686	grip	hold	fast	(S1 (S (VP (VB hold) (ADVP (RB fast) (CC or) (RB firmly)))))#
687	wield	handle	effectively	(S1 (S (VP (VB handle) (ADVP (RB effectively)))))#
688	manage	handle	effectively	(S1 (S (VP (VB handle) (ADVP (RB effectively)))))#
689	interpenetrate	penetrate	mutually	(S1 (S (VP (VP (VB penetrate) (ADVP (RB mutually))) (CC or) (VP (VB be) (VP (VBN interlocked))))))#
690	permeate	penetrate	mutually	(S1 (S (VP (VP (VB penetrate) (ADVP (RB mutually))) (CC or) (VP (VB be) (VP (VBN interlocked))))))#
691	perforate	pass	through	(S1 (S (VP (VB pass) (ADVP (IN into) (CC or) (RB through)) (, ,) (PP (ADVP (RB often)) (IN by) (S (VP (VBG overcoming) (NP (NN resistance))))))))#
692	jab	thrust	abruptly	(S1 (S (VP (VP (VB poke)) (CC or) (VP (VBN thrust) (ADVP (RB abruptly))))))#
693	prod	thrust	abruptly	(S1 (S (VP (VP (VB poke)) (CC or) (VP (VBN thrust) (ADVP (RB abruptly))))))#
694	stab	thrust	abruptly	(S1 (S (VP (VP (VB poke)) (CC or) (VP (VBN thrust) (ADVP (RB abruptly))))))#
695	poke	thrust	abruptly	(S1 (S (VP (VP (VB poke)) (CC or) (VP (VBN thrust) (ADVP (RB abruptly))))))#
696	maul	injure	badly	(S1 (S (VP (VB injure) (ADVP (RB badly)) (PP (IN by) (S (VP (VBG beating)))))))#
697	dab	hit	lightly	(S1 (S (VP (VBP hit) (ADVP (RB lightly)))))#
698	pat	hit	lightly	(S1 (S (VP (VBP hit) (ADVP (RB lightly)))))#
699	slam	strike	violently	(S1 (S (VP (VBP strike) (ADVP (RB violently)))))#
700	beak	hit	lightly	(S1 (S (VP (VBN hit) (ADVP (RB lightly)) (PP (IN with) (NP (DT a) (VBG picking) (NN motion))))))#
701	percuss	tap	firmly	(S1 (S (VP (VB strike) (CC or) (VB tap) (ADVP (RB firmly)))))#
702	worry	rub	constantly	(S1 (S (VP (VB touch) (CC or) (VB rub) (ADVP (RB constantly)))))#
703	resmudge	smudge	again	(S1 (S (VP (VB smudge) (ADVP (RB again)))))#
704	amputate	remove	surgically	(S1 (S (VP (VB remove) (ADVP (RB surgically)))))#
705	undercut	cut	obliquely	(S1 (S (VP (VB cut) (ADVP (RB obliquely)) (PP (IN into) (PRN (-LRB- -LRB-) (NP (DT a) (NN tree)) (-RRB- -RRB-)) (PP (IN below) (NP (DT the) (JJ main) (NN cut))) (CC and) (PP (IN on) (NP (NP (DT the) (NN side)) (SBAR (WHPP (IN toward) (WHNP (WDT which))) (S (NP (DT the) (NN tree)) (VP (MD will) (VP (VB fall)))))))))))#
706	snick	cut	slightly	(S1 (S (VP (VB cut) (ADVP (RB slightly)) (, ,) (PP (IN with) (NP (DT a) (NN razor))))))#
707	rough-hew	hew	roughly	(S1 (S (VP (VB hew) (ADVP (RB roughly)) (, ,) (PP (IN without) (S (VP (VBG finishing) (NP (DT the) (NN surface))))))))#
708	roughcast	hew	roughly	(S1 (S (VP (VB hew) (ADVP (RB roughly)) (, ,) (PP (IN without) (S (VP (VBG finishing) (NP (DT the) (NN surface))))))))#
709	ruck	drawn	together	(S1 (S (VP (VB become) (VP (VBN wrinkled) (CC or) (VBN drawn) (ADVP (RB together))))))#
710	convolve	twist	together	(S1 (S (VP (VB curl) (, ,) (VB wind) (, ,) (CC or) (VBP twist) (ADVP (RB together)))))#
711	retie	tie	again	(S1 (S (VP (VB tie) (ADVP (RB again) (CC or) (RB anew)))))#
712	hog-tie	tie	together	(S1 (S (VP (VB tie) (ADVP (RB together)) (NP (NP (NN somebody) (POS 's)) (NNS limbs)))))#
713	join	come	together	(S1 (S (VP (VP (VB make) (NP (NN contact))) (CC or) (VP (VB come) (ADVP (RB together))))))#
714	conjoin	come	together	(S1 (S (VP (VP (VB make) (NP (NN contact))) (CC or) (VP (VB come) (ADVP (RB together))))))#
715	mismatch	match	badly	(S1 (S (S (VP (VB match) (ADVP (RB badly)))) (: ;) (S (VP (VB match) (NP (NP (CD two) (NNS objects)) (CC or) (NP (NP (NNS people)) (SBAR (WHNP (WDT that)) (S (VP (VBP do) (RB not) (VP (VB go) (ADVP (RB together))))))))))))#
716	fair	blend	smoothly	(S1 (S (VP (VB join) (SBAR (IN so) (IN that) (S (NP (DT the) (JJ external) (NNS surfaces)) (VP (VB blend) (ADVP (RB smoothly))))))))#
717	cement	make	fast	(S1 (S (VP (VB make) (ADVP (RB fast)) (SBAR (IN as) (IN if) (S (PP (IN with) (NP (NN cement))))))))#
718	scrape	scratch	repeatedly	(S1 (S (VP (VBP scratch) (ADVP (RB repeatedly)))))#
719	grate	scratch	repeatedly	(S1 (S (VP (VBP scratch) (ADVP (RB repeatedly)))))#
720	ransack	search	thoroughly	(S1 (S (VP (VB search) (ADVP (RB thoroughly)))))#
721	gash	cut	open	(S1 (S (VP (VB cut) (ADVP (RB open)))))#
722	resew	sew	again	(S1 (S (VP (VB sew) (ADVP (RB again)))))#
723	shut	move	so	(S1 (S (S (VP (VB move) (ADVP (RB so)) (SBAR (IN that) (S (NP (DT an) (NN opening) (CC or) (NN passage)) (VP (VBZ is) (VP (VBN obstructed))))))) (: ;) (S (VP (VB make) (VP (VBN shut))))))#
724	reopen	open	again	(S1 (S (VP (VB open) (ADVP (RB again) (CC or) (RB anew)))))#
725	attract	moving	away	(S1 (S (VP (VB exert) (NP (NP (DT a) (NN force)) (PP (IN on) (S (-LRB- -LRB-) (NP (DT a) (NN body)) (-RRB- -RRB-) (VP (VBG causing) (S (NP (PRP it)) (VP (TO to) (VP (VB approach) (CC or) (VB prevent) (NP (PRP it)) (PP (IN from) (S (VP (VBG moving) (ADVP (RB away)))))))))))))))#
726	reseal	seal	again	(S1 (S (VP (VB seal) (ADVP (RB again)))))#
727	repaint	paint	again	(S1 (S (VP (VB paint) (ADVP (RB again)))))#
728	recoil	spring	back	(S1 (S (VP (VB spring) (ADVP (RB back)) (, ,) (PP (IN as) (PP (IN from) (NP (DT a) (JJ forceful) (NN thrust)))))))#
729	slosh	splash	copiously	(S1 (S (VP (VB spill) (CC or) (VB splash) (ADVP (RB copiously) (CC or) (RB clumsily)))))#
730	slush	splash	copiously	(S1 (S (VP (VB spill) (CC or) (VB splash) (ADVP (RB copiously) (CC or) (RB clumsily)))))#
731	slather	spread	thickly	(S1 (S (VP (VB spread) (ADVP (RB thickly)))))#
732	redeploy	deploy	anew	(S1 (S (VP (VB deploy) (ADVP (RB anew)))))#
733	redistribute	distribute	anew	(S1 (S (VP (VB distribute) (ADVP (RB anew)))))#
734	garner	get	together	(S1 (S (VP (VP (VB assemble)) (CC or) (VP (VB get) (ADVP (RB together))))))#
735	collect	get	together	(S1 (S (VP (VP (VB assemble)) (CC or) (VP (VB get) (ADVP (RB together))))))#
736	nickel-and-dime	accumulate	gradually	(S1 (S (VP (VBP accumulate) (ADVP (RB gradually)))))#
737	compress	press	together	(S1 (S (VP (VB squeeze) (CC or) (VB press) (ADVP (RB together)))))#
738	squeeze	press	together	(S1 (S (VP (VB squeeze) (CC or) (VB press) (ADVP (RB together)))))#
739	compact	press	together	(S1 (S (VP (VB squeeze) (CC or) (VB press) (ADVP (RB together)))))#
740	straiten	squeeze	together	(S1 (S (VP (VB squeeze) (ADVP (RB together)))))#
741	deterge	wipe	away	(S1 (S (S (VP (VB wipe) (ADVP (RB away)))) (: ;) (S (VP (TO to) (VP (VB wash) (ADVP (RP off) (CC or) (RP out))))) (, ,) (S (VP (VB cleanse) (: ;) (ADVP (RB chiefly)) (PP (IN in) (NP (JJ medical) (NN use))) (: :) (S (VP (TO to) (VP (VB clear) (PRT (RP away)) (NP (NP (JJ foul) (NN matter)) (PP (IN from) (NP (DT the) (NN body)))))))))))#
742	grit	clench	together	(S1 (S (VP (VB clench) (ADVP (RB together)))))#
743	hug	fit	closely	(S1 (S (VP (VB fit) (ADVP (RB closely) (CC or) (RB tightly)))))#
744	swat	hit	swiftly	(S1 (S (VP (VBN hit) (ADVP (RB swiftly)) (PP (IN with) (NP (DT a) (JJ violent) (NN blow))))))#
745	sock	hit	hard	(S1 (S (VP (VB hit) (ADVP (RB hard)))))#
746	bop	hit	hard	(S1 (S (VP (VB hit) (ADVP (RB hard)))))#
747	whop	hit	hard	(S1 (S (VP (VB hit) (ADVP (RB hard)))))#
748	whap	hit	hard	(S1 (S (VP (VB hit) (ADVP (RB hard)))))#
749	bonk	hit	hard	(S1 (S (VP (VB hit) (ADVP (RB hard)))))#
750	bash	hit	hard	(S1 (S (VP (VB hit) (ADVP (RB hard)))))#
