ID	Word	W1	W2	DEF_SYNT
2598	FTP	use	file	(S1 (S (VP (VB use) (NP (DT the) (NN file) (NN transfer) (NN protocol)) (S (VP (TO to) (VP (VB transfer) (NP (NNS data)) (PP (IN from) (NP (CD one) (NN computer))) (PP (TO to) (NP (DT another)))))))))#
2599	download	transfer	file	(S1 (S (VP (VB transfer) (NP (DT a) (NN file) (CC or) (NN program)) (PP (PP (IN from) (NP (DT a) (JJ central) (NN computer))) (PP (TO to) (NP (DT a) (JJR smaller) (NN computer))) (CC or) (PP (TO to) (NP (NP (DT a) (NN computer)) (PP (IN at) (NP (DT a) (JJ remote) (NN location)))))))))#
2600	upload	transfer	file	(S1 (S (VP (VB transfer) (NP (DT a) (NN file) (CC or) (NN program)) (PP (TO to) (NP (DT a) (JJ central) (NN computer))) (PP (IN from) (NP (NP (DT a) (JJR smaller) (NN computer)) (CC or) (NP (NP (DT a) (NN computer)) (PP (IN at) (NP (DT a) (JJ remote) (NN location)))))))))#
2601	cede	relinquish	possession	(S1 (S (VP (VB relinquish) (NP (NN possession) (CC or) (NN control)) (PP (IN over)))))#
2602	copyright	secure	copyright	(S1 (S (VP (VB secure) (NP (NP (DT a) (NN copyright)) (PP (IN on) (NP (DT a) (VBN written) (NN work)))))))#
2603	gazump	raise	price	(S1 (S (VP (VB raise) (NP (NP (DT the) (NN price)) (PP (IN of) (NP (NN something)))) (PP (IN after) (S (VP (VBG agreeing) (PP (IN on) (NP (DT a) (JJR lower) (NN price)))))))))#
2604	deaccession	raise	money	(S1 (S (S (VP (VB sell) (-LRB- -LRB-) (NP (NN art) (NNS works)) (-RRB- -RRB-) (PP (IN from) (NP (DT a) (NN collection))))) (, ,) (ADVP (RB especially)) (SBAR (IN in) (NN order) (S (VP (TO to) (VP (VB raise) (NP (NN money)) (PP (IN for) (NP (NP (DT the) (NN purchase)) (PP (IN of) (NP (JJ other) (NN art) (NNS works)))))))))))#
2605	trade	do	business	(S1 (S (S (VP (VB do) (NP (NN business)))) (: ;) (S (VP (VB offer) (PP (IN for) (NP (NN sale))) (PP (IN as) (PP (IN for) (NP (NP (CD one) (POS 's)) (NN livelihood))))))))#
2606	misdeal	deal	cards	(S1 (S (VP (VB deal) (NP (NNS cards)) (ADVP (RB wrongly)))))#
2607	regain	recover	use	(S1 (S (S (VP (VP (VB get)) (CC or) (VP (VB find) (ADVP (RB back))))) (: ;) (S (VP (VB recover) (NP (NP (DT the) (NN use)) (PP (IN of)))))))#
2608	log-in	enter	computer	(S1 (S (VP (VB enter) (NP (DT a) (NN computer)))))#
2609	compensate	make	payment	(S1 (S (VP (VB make) (NP (NP (NN payment)) (SBAR (S (VP (TO to) (VP (: ;) (VB compensate)))))))))#
2610	recompense	make	payment	(S1 (S (VP (VB make) (NP (NP (NN payment)) (SBAR (S (VP (TO to) (VP (: ;) (VB compensate)))))))))#
2611	remunerate	make	payment	(S1 (S (VP (VB make) (NP (NP (NN payment)) (SBAR (S (VP (TO to) (VP (: ;) (VB compensate)))))))))#
2612	indemnify	make	amends	(S1 (S (S (VP (VB make) (NP (NNS amends)) (PP (IN for)))) (: ;) (S (VP (VB pay) (NP (NN compensation)) (PP (IN for))))))#
2613	tithe	pay	income	(S1 (S (VP (VB pay) (NP (NP (DT a) (JJ tenth)) (PP (IN of) (NP (NP (CD one) (POS 's)) (NN income))) (, ,) (ADVP (RB especially))) (PP (TO to) (NP (DT the) (NN church))))))#
2614	substitute	switch	items	(S1 (S (S (VP (VB put) (PP (IN in) (NP (NP (DT the) (NN place)) (PP (IN of) (NP (DT another))))))) (: ;) (S (VP (VB switch) (NP (ADJP (RB seemingly) (JJ equivalent)) (NNS items))))))#
2615	sub	be	substitute	(S1 (S (VP (VB be) (NP (DT a) (NN substitute)))))#
2616	barter	exchange	goods	(S1 (S (VP (VB exchange) (NP (NNS goods)) (PP (IN without) (S (VP (VBG involving) (NP (NN money))))))))#
2617	dicker	negotiate	terms	(S1 (S (VP (VB negotiate) (NP (NP (DT the) (NNS terms)) (PP (IN of) (NP (DT an) (NN exchange)))))))#
2618	pension	grant	pension	(S1 (S (VP (VB grant) (NP (DT a) (NN pension)) (PP (TO to)))))#
2619	penny-pinch	spend	money	(S1 (S (S (VP (VB spend) (NP (NN money)) (ADVP (RB frugally)))) (: ;) (S (VP (VB spend) (NP (RB as) (JJ little)) (SBAR (IN as) (FRAG (ADJP (JJ possible))))))))#
2620	be	use	time	(S1 (S (VP (VB spend) (CC or) (VB use) (NP (NN time)))))#
2621	mooch	be	parasite	(S1 (S (S (VP (VP (VB ask) (PP (IN for))) (CC and) (VP (VB get) (ADJP (JJ free))))) (: ;) (S (VP (VB be) (NP (DT a) (NN parasite))))))#
2622	bum	be	parasite	(S1 (S (S (VP (VP (VB ask) (PP (IN for))) (CC and) (VP (VB get) (ADJP (JJ free))))) (: ;) (S (VP (VB be) (NP (DT a) (NN parasite))))))#
2623	panhandle	accosting	people	(S1 (S (VP (VBN beg) (PP (IN by) (S (VP (VP (VBG accosting) (NP (NNS people)) (PP (IN in) (NP (DT the) (NN street)))) (CC and) (VP (VBG asking) (PP (IN for) (NP (NN money))))))))))#
2624	invest	make	investment	(S1 (S (VP (VB make) (NP (DT an) (NN investment)))))#
2625	confiscate	take	possession	(S1 (S (VP (VB take) (NP (JJ temporary) (NN possession)) (PP (IN of)) (PP (IN as) (NP (DT a) (NN security))) (, ,) (PP (IN by) (NP (JJ legal) (NN authority))))))#
2626	garnishee	take	debtor	(S1 (S (VP (VB take) (NP (NP (DT a) (NN debtor) (POS 's)) (NNS wages)) (PP (IN on) (NP (NP (JJ legal) (NNS orders)) (, ,) (PP (JJ such) (IN as) (PP (IN for) (NP (NN child) (NN support)))))))))#
2627	usurp	take	control	(S1 (S (S (VP (VB seize) (CC and) (VB take) (NP (NN control)) (PP (PP (IN without) (NP (NN authority))) (CC and) (ADVP (RB possibly)) (PP (IN with) (NP (NN force)))))) (: ;) (S (VP (VB take) (PP (IN as) (NP (NP (CD one) (POS 's)) (NN right) (CC or) (NN possession)))))))#
2628	arrogate	take	control	(S1 (S (S (VP (VB seize) (CC and) (VB take) (NP (NN control)) (PP (PP (IN without) (NP (NN authority))) (CC and) (ADVP (RB possibly)) (PP (IN with) (NP (NN force)))))) (: ;) (S (VP (VB take) (PP (IN as) (NP (NP (CD one) (POS 's)) (NN right) (CC or) (NN possession)))))))#
2629	distrain	take	something	(S1 (S (ADVP (RB legally)) (VP (VB take) (NP (NN something)) (PP (IN in) (NP (NP (NN place)) (PP (IN of) (NP (DT a) (NN debt) (NN payment))))))))#
2630	foreclose	foreclosing	procedures	(S1 (S (ADJP (JJ subject) (PP (TO to) (S (VP (VBG foreclosing) (NP (NNS procedures)))))) (: ;) (VP (VB take) (PRT (RP away)) (NP (NP (DT the) (NN right)) (PP (IN of) (NP (NNS mortgagors)))) (S (VP (TO to) (VP (VB redeem) (NP (PRP$ their) (NN mortgage))))))))#
2631	profit	make	profit	(S1 (S (S (VP (VB make) (NP (DT a) (NN profit)))) (: ;) (S (VP (VB gain) (NP (NN money)))) (CC or) (ADVP (RB materially))))#
2632	profiteer	make	profit	(S1 (S (S (VP (VB make) (NP (DT an) (JJ unreasonable) (NN profit)))) (, ,) (PP (IN as) (PP (IN on) (NP (NP (DT the) (NN sale)) (PP (IN of) (S (VP (JJ difficult) (S (VP (TO to) (VP (VB obtain) (NP (NNS goods)))))))))))))#
2633	bribe	make	payments	(S1 (S (VP (VB make) (NP (JJ illegal) (NNS payments)) (PP (TO to)) (PP (IN in) (NP (NP (NN exchange)) (PP (IN for) (NP (NNS favors) (CC or) (NN influence))))))))#
2634	benefit	derive	benefit	(S1 (S (VP (VB derive) (NP (DT a) (NN benefit)) (PP (IN from)))))#
2635	admeasure	determine	quantity	(S1 (S (VP (VB determine) (NP (NP (DT the) (NN quantity)) (PP (IN of) (NP (NP (NN someone) (POS 's)) (NN share)))))))#
2636	overbid	bid	object	(S1 (S (VP (VB bid) (NP (NP (JJR more)) (SBAR (IN than) (S (NP (DT the) (NN object)) (VP (VBZ is) (ADJP (JJ worth)))))))))#
2637	outcall	make	bid	(S1 (S (S (VP (VB make) (NP (NP (DT a) (JJR higher) (NN bid)) (SBAR (IN than) (PRN (-LRB- -LRB-) (NP (DT the) (JJ previous) (NN bid) (CC or) (NN player)) (-RRB- -RRB-)))))) (: ;) (PP (IN in) (NP (DT a) (NN card) (NN game)))))#
2638	preempt	make	bid	(S1 (S (VP (VB make) (NP (DT a) (JJ preemptive) (NN bid)) (PP (IN in) (NP (NP (DT the) (NN game)) (PP (IN of) (NP (NN bridge))))))))#
2639	forfeit	lose	right	(S1 (S (VP (VB lose) (PRN (-LRB- -LRB-) (VB s.th.) (-RRB- -RRB-)) (CC or) (VB lose) (NP (DT the) (NN right) (S (VP (TO to) (VP (PRN (-LRB- -LRB-) (NN s.th.) (-RRB- -RRB-)) (PP (IN by) (NP (NP (DT some) (NN error)) (, ,) (NP (NN offense)) (, ,) (CC or) (NP (NN crime)))))))))))#
2640	waive	lose	right	(S1 (S (VP (VB lose) (PRN (-LRB- -LRB-) (VB s.th.) (-RRB- -RRB-)) (CC or) (VB lose) (NP (DT the) (NN right) (S (VP (TO to) (VP (PRN (-LRB- -LRB-) (NN s.th.) (-RRB- -RRB-)) (PP (IN by) (NP (NP (DT some) (NN error)) (, ,) (NP (NN offense)) (, ,) (CC or) (NP (NN crime)))))))))))#
2641	forgo	lose	right	(S1 (S (VP (VB lose) (PRN (-LRB- -LRB-) (VB s.th.) (-RRB- -RRB-)) (CC or) (VB lose) (NP (DT the) (NN right) (S (VP (TO to) (VP (PRN (-LRB- -LRB-) (NN s.th.) (-RRB- -RRB-)) (PP (IN by) (NP (NP (DT some) (NN error)) (, ,) (NP (NN offense)) (, ,) (CC or) (NP (NN crime)))))))))))#
2642	forego	lose	right	(S1 (S (VP (VB lose) (PRN (-LRB- -LRB-) (VB s.th.) (-RRB- -RRB-)) (CC or) (VB lose) (NP (DT the) (NN right) (S (VP (TO to) (VP (PRN (-LRB- -LRB-) (NN s.th.) (-RRB- -RRB-)) (PP (IN by) (NP (NP (DT some) (NN error)) (, ,) (NP (NN offense)) (, ,) (CC or) (NP (NN crime)))))))))))#
2643	hog	take	share	(S1 (S (S (VP (VB take) (ADVP (RB greedily)))) (: ;) (S (VP (VB take) (NP (NP (JJR more)) (PP (IN than) (NP (NP (CD one) (POS 's)) (NN share))))))))#
2644	mulct	impose	fine	(S1 (S (VP (VB impose) (NP (DT a) (NN fine)) (PP (IN on)))))#
2645	surtax	levy	tax	(S1 (S (VP (VB levy) (NP (DT an) (JJ extra) (NN tax)) (PP (IN on)))))#
2646	cheque	withdraw	money	(S1 (S (VP (VB withdraw) (NP (NN money)) (PP (IN by) (S (VP (VBG writing) (NP (DT a) (NN check))))))))#
2647	disinherit	making	will	(S1 (S (VP (VB prevent) (ADVP (RB deliberately)) (PRN (-LRB- -LRB-) (PP (IN as) (PP (IN by) (S (VP (VBG making) (NP (DT a) (NN will)))))) (-RRB- -RRB-)) (PP (IN from) (S (VP (VBG inheriting)))))))#
2648	rob	ask	price	(S1 (S (S (VP (VB rip) (PRT (RP off)))) (: ;) (S (VP (VB ask) (NP (DT an) (JJ unreasonable) (NN price))))))#
2649	invoice	send	bill	(S1 (S (VP (VB send) (NP (DT an) (NN bill)) (PP (TO to)))))#
2650	comparison-shop	compare	prices	(S1 (S (VP (VB compare) (NP (NNS prices)) (PP (IN for) (NP (DT a) (VBN given) (NN item))))))#
2651	window-shop	examine	shop	(S1 (S (S (VP (VB examine) (NP (DT the) (NN shop) (NNS windows)))) (: ;) (S (VP (VB shop) (PP (IN with) (NP (DT the) (NNS eyes))) (ADVP (RB only))))))#
2652	furnish	give	something	(S1 (S (VP (VB give) (NP (NP (NN something)) (ADJP (JJ useful) (CC or) (JJ necessary))) (PP (TO to)))))#
2653	air-cool	controlling	humidity	(S1 (S (VP (VB equip) (PP (IN with) (NP (NP (DT an) (NN apparatus)) (PP (IN for) (S (VP (VBG controlling) (NP (DT the) (NN humidity) (CC and) (NN temperature))))))))))#
2654	air-condition	controlling	humidity	(S1 (S (VP (VB equip) (PP (IN with) (NP (NP (DT an) (NN apparatus)) (PP (IN for) (S (VP (VBG controlling) (NP (DT the) (NN humidity) (CC and) (NN temperature))))))))))#
2655	site	assign	location	(S1 (S (VP (VBP assign) (NP (DT a) (NN location)) (PP (TO to)))))#
2656	brattice	ventilate	mines	(S1 (S (VP (VB supply) (PP (IN with) (NP (DT a) (NN brattice))) (, ,) (S (VP (TO to) (VP (VB ventilate) (NP (NNS mines))))))))#
2657	unmuzzle	remove	muzzle	(S1 (S (VP (VB remove) (NP (DT the) (NN muzzle)) (PP (IN from) (NP (-LRB- -LRB-) (NP (DT a) (NN dog)) (-RRB- -RRB-))))))#
2658	re-equip	re-equip	factory	(S1 (S (VP (VB re-equip) (NP (DT a) (NN factory) (CC or) (NN plant)))))#
2659	rejig	re-equip	factory	(S1 (S (VP (VB re-equip) (NP (DT a) (NN factory) (CC or) (NN plant)))))#
2660	upholster	provide	furniture	(S1 (S (VP (VB provide) (NP (NN furniture)) (PP (IN with) (NP (NP (NN padding)) (, ,) (NP (NNP springs)) (, ,) (NP (NN webbing)) (, ,) (CC and) (NP (VBZ covers)))))))#
2661	vitaminize	add	vitamins	(S1 (S (VP (VB add) (NP (NNS vitamins)) (PP (IN as) (NP (DT a) (NN supplement))))))#
2662	vitaminise	add	vitamins	(S1 (S (VP (VB add) (NP (NNS vitamins)) (PP (IN as) (NP (DT a) (NN supplement))))))#
2663	prosper	make	progress	(S1 (S (S (VP (VB make) (NP (JJ steady) (NN progress)))) (: ;) (S (VP (VP (VB be) (PP (IN at) (NP (NP (DT the) (JJ high) (NN point)) (PP (IN in) (NP (NP (CD one) (POS 's)) (NN career)))))) (CC or) (VP (VB reach) (NP (NP (DT a) (JJ high) (NN point)) (PP (IN in) (NP (JJ historical) (NN significance) (CC or) (NN importance)))))))))#
2664	requite	make	repayment	(S1 (S (VP (VP (VB make) (NP (NN repayment)) (PP (IN for))) (CC or) (VP (VB return) (NP (NN something))))))#
2665	smuggle	paying	customs	(S1 (S (VP (VB import) (CC or) (VB export) (PP (IN without) (S (VP (VBG paying) (NP (NNS customs) (NNS duties))))))))#
2666	entrust	confer	trust	(S1 (S (VP (VB confer) (NP (DT a) (NN trust)) (PP (IN upon)))))#
2667	intrust	confer	trust	(S1 (S (VP (VB confer) (NP (DT a) (NN trust)) (PP (IN upon)))))#
2668	defray	bear	expenses	(S1 (S (VP (VB bear) (NP (DT the) (NNS expenses)) (PP (IN of)))))#
2669	subrogate	substitute	creditor	(S1 (S (S (VP (VB substitute) (NP (NP (CD one) (NN creditor)) (PP (IN for) (NP (DT another)))))) (, ,) (PP (IN as) (PP (IN in) (NP (NP (DT the) (NN case)) (SBAR (WHADVP (WRB where)) (S (NP (DT an) (NN insurance) (NN company)) (VP (VBZ sues) (NP (NP (DT the) (NN person)) (SBAR (WHNP (WP who)) (S (VP (VBD caused) (NP (NP (DT an) (NN accident)) (PP (IN for) (NP (DT the) (NN insured))))))))))))))))#
2670	outsource	obtain	goods	(S1 (S (S (VP (VB obtain) (NP (NNS goods) (CC or) (NNS services)) (PP (IN from) (NP (DT an) (JJ outside) (NN supplier))))) (: ;) (S (VP (TO to) (VP (VB contract) (S (VP (VB work) (PRT (RP out)))))))))#
2671	machicolate	projecting	galleries	(S1 (S (VP (VB supply) (PP (IN with) (S (VP (VBG projecting) (NP (NNS galleries))))))))#
2672	fee-tail	limit	inheritance	(S1 (S (VP (VB limit) (NP (NP (DT the) (NN inheritance)) (PP (IN of) (NP (NN property)))) (PP (TO to) (NP (NP (DT a) (JJ specific) (NN class)) (PP (IN of) (NP (NNS heirs))))))))#
2673	entail	limit	inheritance	(S1 (S (VP (VB limit) (NP (NP (DT the) (NN inheritance)) (PP (IN of) (NP (NN property)))) (PP (TO to) (NP (NP (DT a) (JJ specific) (NN class)) (PP (IN of) (NP (NNS heirs))))))))#
2674	deaerate	remove	air	(S1 (S (VP (VB remove) (NP (NN air) (CC or) (NN gas)) (PP (IN from)))))#
2675	de-aerate	remove	air	(S1 (S (VP (VB remove) (NP (NN air) (CC or) (NN gas)) (PP (IN from)))))#
2676	decaffeinate	remove	caffeine	(S1 (S (VP (VB remove) (NP (NN caffeine)) (PP (IN from) (NP (-LRB- -LRB-) (NP (NN coffee)) (-RRB- -RRB-))))))#
2677	decarbonate	remove	carbon	(S1 (S (VP (VB remove) (NP (NN carbon) (NN dioxide)) (PP (IN from)))))#
2678	decerebrate	remove	cerebrum	(S1 (S (VP (VB remove) (NP (DT the) (NN cerebrum)) (PP (IN from) (NP (-LRB- -LRB-) (NP (DT a) (JJ human) (NN body)) (-RRB- -RRB-))))))#
2679	dechlorinate	remove	chlorine	(S1 (S (VP (VB remove) (NP (NN chlorine)) (PP (IN from) (NP (-LRB- -LRB-) (NP (NN water)) (-RRB- -RRB-))))))#
2680	defat	remove	fat	(S1 (S (VP (VB remove) (NP (DT the) (NN fat)) (PP (IN from)))))#
2681	defibrinate	remove	fibrin	(S1 (S (VP (VB remove) (NP (NN fibrin)) (PP (IN from) (NP (-LRB- -LRB-) (NP (NN blood)) (-RRB- -RRB-))))))#
2682	degrease	remove	grease	(S1 (S (VP (VB remove) (NP (NN grease) (CC or) (NN oil)) (PP (IN from) (PRN (-LRB- -LRB-) (INTJ (DT a) (VB pan)) (-RRB- -RRB-))))))#
2683	deionize	remove	ions	(S1 (S (VP (VB remove) (NP (NNS ions)) (PP (IN from)))))#
2684	deoxygenate	remove	oxygen	(S1 (S (VP (VB remove) (NP (NN oxygen)) (PP (IN from) (NP (-LRB- -LRB-) (NP (NN water)) (-RRB- -RRB-))))))#
2685	destain	enhance	contrast	(S1 (S (VP (VB remove) (S (VP (VB stain) (PP (IN from) (NP (-LRB- -LRB-) (NP (DT a) (NN laboratory) (NN specimen)) (-RRB- -RRB-))) (S (VP (TO to) (VP (VB enhance) (NP (NN contrast))))))))))#
2686	desulfurize	remove	sulfur	(S1 (S (VP (VB remove) (NP (NN sulfur)) (PP (IN from)))))#
2687	desulphurize	remove	sulfur	(S1 (S (VP (VB remove) (NP (NN sulfur)) (PP (IN from)))))#
2688	devein	remove	vein	(S1 (S (VP (VB remove) (NP (NP (DT the) (JJ dark) (JJ dorsal) (NN vein)) (PP (IN of) (NP (-LRB- -LRB-) (NP (DT a) (NN shrimp)) (-RRB- -RRB-)))))))#
2689	fettle	remove	mold	(S1 (S (VP (VB remove) (NP (NN mold) (NNS marks) (CC or) (NN sand)) (PP (IN from) (NP (-LRB- -LRB-) (NP (DT a) (NN casting)) (-RRB- -RRB-))))))#
2690	flesh	adhering	flesh	(S1 (S (VP (VB remove) (S (VP (VBG adhering) (NP (NN flesh)) (PP (IN from) (NP (-LRB- -LRB-) (NP (NNS hides)) (-RRB- -RRB-) (SBAR (WHADVP (WRB when)) (S (VP (VBG preparing) (NP (NN leather) (NN manufacture))))))))))))#
2691	flense	strip	blubber	(S1 (S (VP (VB strip) (NP (DT the) (NN blubber) (CC or) (NN skin)) (PP (IN from) (NP (-LRB- -LRB-) (NP (DT a) (NN whale) (CC or) (NN seal)) (-RRB- -RRB-))))))#
2692	kern	remove	portion	(S1 (S (VP (VB remove) (NP (NP (DT a) (NN portion)) (PP (IN of) (NP (NP (NN space)) (PP (IN between) (NP (-LRB- -LRB-) (NP (JJ adjacent) (NNS letters)) (-RRB- -RRB-)))))))))#
2693	pith	remove	pith	(S1 (S (VP (VB remove) (NP (DT the) (NN pith)) (PP (IN from) (NP (-LRB- -LRB-) (NP (DT a) (NN plant)) (-RRB- -RRB-))))))#
2694	scum	remove	scum	(S1 (S (VP (VB remove) (NP (DT the) (NN scum)) (PP (IN from)))))#
2695	unbridle	remove	bridle	(S1 (S (VP (VB remove) (NP (DT the) (NN bridle)) (PP (IN from) (NP (-LRB- -LRB-) (NP (DT a) (NN horse) (CC or) (NN mule)) (-RRB- -RRB-))))))#
2696	satisfice	pursue	course	(S1 (S (VP (VP (VB decide) (PRT (RP on))) (CC and) (VP (VB pursue) (NP (NP (DT a) (NN course)) (PP (IN of) (NP (NN action)))) (S (VP (VBG satisfying) (NP (DT the) (NN minimum) (NNS requirements)) (S (VP (TO to) (VP (VB achieve) (NP (DT a) (NN goal)))))))))))#
2697	satisfise	pursue	course	(S1 (S (VP (VP (VB decide) (PRT (RP on))) (CC and) (VP (VB pursue) (NP (NP (DT a) (NN course)) (PP (IN of) (NP (NN action)))) (S (VP (VBG satisfying) (NP (DT the) (NN minimum) (NNS requirements)) (S (VP (TO to) (VP (VB achieve) (NP (DT a) (NN goal)))))))))))#
2698	egotrip	attracts	attention	(S1 (S (VP (VB act) (PP (IN in) (NP (NP (DT a) (NN way)) (SBAR (WHNP (WDT that)) (S (VP (VBZ attracts) (NP (NN attention))))))))))#
2699	backslap	display	cordiality	(S1 (S (VP (VB display) (NP (NP (JJ excessive) (NN cordiality)) (PRN (-LRB- -LRB-) (IN towards) (-RRB- -RRB-))))))#
2700	logroll	exchanging	favors	(S1 (S (VP (NN work) (PP (IN toward) (NP (NP (DT the) (NN passage)) (PP (IN of) (NP (DT some) (NN legislation))))) (PP (IN by) (S (VP (VBG exchanging) (NP (NP (JJ political) (NNS favors)) (PP (JJ such) (IN as) (NP (NN trading) (NNS votes))))))))))#
2701	co-educate	educate	persons	(S1 (S (VP (VB educate) (NP (NP (NNS persons)) (PP (IN of) (NP (DT both) (NNS sexes)))) (ADVP (RB together)))))#
2702	coeducate	educate	persons	(S1 (S (VP (VB educate) (NP (NP (NNS persons)) (PP (IN of) (NP (DT both) (NNS sexes)))) (ADVP (RB together)))))#
2703	hobnob	rub	elbows	(S1 (S (VP (VB rub) (NP (NNS elbows)) (PP (IN with)))))#
2704	throne	put	monarch	(S1 (S (VP (VB put) (NP (DT a) (NNP monarch)) (PP (IN on) (NP (DT the) (NN throne))))))#
2705	dethrone	remove	monarch	(S1 (S (VP (VB remove) (NP (DT a) (NNP monarch)) (PP (IN from) (NP (DT the) (NN throne))))))#
2706	delegate	give	assignment	(S1 (S (VP (VP (VB give) (NP (DT an) (NN assignment)) (PP (TO to) (NP (-LRB- -LRB-) (NP (DT a) (NN person)) (-RRB- -RRB-))) (PP (TO to) (NP (DT a) (NN post)))) (, ,) (CC or) (VP (VB assign) (NP (DT a) (NN task)) (PP (TO to) (NP (-LRB- -LRB-) (NP (DT a) (NN person)) (-RRB- -RRB-)))))))#
2707	depute	give	assignment	(S1 (S (VP (VP (VB give) (NP (DT an) (NN assignment)) (PP (TO to) (NP (-LRB- -LRB-) (NP (DT a) (NN person)) (-RRB- -RRB-))) (PP (TO to) (NP (DT a) (NN post)))) (, ,) (CC or) (VP (VB assign) (NP (DT a) (NN task)) (PP (TO to) (NP (-LRB- -LRB-) (NP (DT a) (NN person)) (-RRB- -RRB-)))))))#
2708	reassign	transfer	somebody	(S1 (S (VP (VB transfer) (NP (NN somebody)) (PP (TO to) (NP (NP (DT a) (JJ different) (NN position) (CC or) (NN location)) (PP (IN of) (NP (NN work))))))))#
2709	second	transfer	employee	(S1 (S (VP (VB transfer) (NP (DT an) (NN employee)) (PP (TO to) (NP (DT a) (JJ different) (, ,) (JJ temporary) (NN assignment))))))#
2710	tenure	give	employment	(S1 (S (VP (VB give) (NP (JJ life-time) (NN employment)) (PP (TO to)))))#
2711	ennoble	give	title	(S1 (S (S (VP (VB give) (NP (DT a) (NN title)) (PP (TO to) (NP (NN someone))))) (: ;) (S (VP (VB make) (S (NP (NN someone)) (NP (NP (DT a) (NN member)) (PP (IN of) (NP (DT the) (NN nobility)))))))))#
2712	baronetize	confer	baronetcy	(S1 (S (VP (VB confer) (NP (NN baronetcy)) (PP (IN upon)))))#
2713	baronetise	confer	baronetcy	(S1 (S (VP (VB confer) (NP (NN baronetcy)) (PP (IN upon)))))#
2714	lord	make	lord	(S1 (S (VP (VB make) (NP (NP (DT a) (NNP lord)) (PP (IN of) (NP (NN someone)))))))#
2715	lionize	assign	importance	(S1 (S (VP (VBP assign) (NP (JJ great) (JJ social) (NN importance)) (PP (TO to)))))#
2716	lionise	assign	importance	(S1 (S (VP (VBP assign) (NP (JJ great) (JJ social) (NN importance)) (PP (TO to)))))#
2717	celebrate	assign	importance	(S1 (S (VP (VBP assign) (NP (JJ great) (JJ social) (NN importance)) (PP (TO to)))))#
2718	supplant	take	place	(S1 (S (VP (VP (VB take) (NP (DT the) (NN place))) (CC or) (VP (VB move) (PP (IN into) (NP (NP (DT the) (NN position)) (PP (IN of))))))))#
2719	supersede	take	place	(S1 (S (VP (VP (VB take) (NP (DT the) (NN place))) (CC or) (VP (VB move) (PP (IN into) (NP (NP (DT the) (NN position)) (PP (IN of))))))))#
2720	supercede	take	place	(S1 (S (VP (VP (VB take) (NP (DT the) (NN place))) (CC or) (VP (VB move) (PP (IN into) (NP (NP (DT the) (NN position)) (PP (IN of))))))))#
2721	succeed	be	successor	(S1 (S (VP (VB be) (NP (NP (DT the) (NN successor)) (PRN (-LRB- -LRB-) (IN of) (-RRB- -RRB-))))))#
2722	blackleg	take	place	(S1 (S (VP (VB take) (NP (NP (DT the) (NN place)) (PP (IN of) (NP (NP (NN work)) (PP (IN of) (NP (NP (NN someone)) (PP (IN on) (NP (NN strike)))))))))))#
2723	financier	conduct	operations	(S1 (S (S (VP (VB conduct) (NP (JJ financial) (NNS operations)))) (, ,) (ADVP (RB often)) (PP (IN in) (NP (DT an) (JJ unethical) (NN manner)))))#
2724	ranch	run	ranch	(S1 (S (VP (VB manage) (CC or) (VB run) (NP (DT a) (NN ranch)))))#
2725	moonlight	work	job	(S1 (S (S (VP (VB work) (NP (DT a) (JJ second) (NN job)))) (, ,) (ADVP (RB usually)) (PP (IN after) (NP (NNS hours)))))#
2726	dragoon	imposing	troops	(S1 (S (VP (VB subjugate) (PP (IN by) (S (VP (VBG imposing) (NP (NNS troops))))))))#
2727	prorogue	dissolving	body	(S1 (S (VP (VB adjourn) (PP (IN by) (NP (JJ royal) (NN prerogative))) (: ;) (PP (IN without) (S (VP (VBG dissolving) (NP (DT the) (JJ legislative) (NN body))))))))#
2728	caucus	select	candidate	(S1 (S (VP (VB meet) (S (VP (TO to) (VP (VP (VB select) (NP (DT a) (NN candidate))) (CC or) (VP (VB promote) (NP (DT a) (NN policy)))))))))#
2729	ally	become	ally	(S1 (S (VP (VB become) (NP (DT an) (NN ally) (CC or) (NN associate)) (, ,) (PP (IN as) (PP (IN by) (NP (DT a) (NN treaty) (CC or) (NN marriage)))))))#
2730	misally	make	alliance	(S1 (S (S (VP (VB make) (NP (DT a) (JJ bad) (NN alliance)))) (: ;) (S (VP (VB ally) (ADVP (RB inappropriately))))))#
2731	disassociate	break	association	(S1 (NP (NP (NN part)) (: ;) (S (VP (VP (VB cease)) (CC or) (VP (VB break) (NP (NN association)) (PP (IN with)))))))#
2732	divorce	break	association	(S1 (NP (NP (NN part)) (: ;) (S (VP (VP (VB cease)) (CC or) (VP (VB break) (NP (NN association)) (PP (IN with)))))))#
2733	militate	have	force	(S1 (S (S (VP (VB have) (NP (NN force) (CC or) (NN influence)))) (: ;) (S (VP (VB bring) (PRT (RP about)) (NP (NP (DT an) (NN effect)) (CC or) (NP (NN change)))))))#
2734	unionize	join	union	(S1 (S (VP (VB form) (CC or) (VB join) (NP (DT a) (NN union)))))#
2735	unionise	join	union	(S1 (S (VP (VB form) (CC or) (VB join) (NP (DT a) (NN union)))))#
2736	confederate	form	confederation	(S1 (S (VP (VB form) (NP (DT a) (NN confederation)) (PP (IN with) (: ;) (PP (IN of) (NP (NNS nations)))))))#
